time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,0.4046514432737174,1.0254970778664865,11.910530515384087,0.13898543369049854,6.246422170949776,0.0,0.6285488437097707,1.5682012941797416,6.6283646200866855,0.03540146005555388,0.07757247835086535,0.0,525.5431044861443,525.9961638700136,524.0439618822185,524.5572916229759
2.1000000000000014,0.44304239104792087,1.122219912300186,12.309449774659534,0.1409360679464866,6.251422887644642,0.0,0.650673920777787,1.65602494804612,6.668626739911664,0.025992197307603906,0.09292115445748,0.0,462.5737931191932,463.7864535922526,462.5755634280353,461.8341797002825
2.1600000000000015,0.48267685738149047,1.2243182921254343,12.711307968671967,0.14245393825558494,6.25721931896765,0.0,0.6699016645168964,1.7473248301563848,6.726233295643405,0.023871833457502864,0.10310913717493979,0.0,468.43034352132145,469.2295036442755,468.4788988081283,468.3140331992282
2.2200000000000015,0.5233393570156207,1.3318746060390894,13.116307659207363,0.14348233687692158,6.263370334371157,0.0,0.6849080183025508,1.8379351714091228,6.773408132430751,-0.0018264322399443797,0.10130639380076349,0.0,465.9468239628866,465.81442232561915,467.6685480583758,465.6620472391161
2.2800000000000016,0.5648365325141977,1.445298508316956,13.527058440412224,0.14310399706637433,6.268950287261475,0.0,0.6976519592174835,1.9426735947912035,6.917363300675144,-0.017245878295258057,0.06603245641953906,0.0,495.8770913118518,493.284404983463,497.02444387677065,495.89291334750175
2.3400000000000016,0.606943619464615,1.5645957116405569,13.94371946837099,0.1422085431037523,6.273126771335505,0.0,0.7055118029797126,2.033718822538339,6.970970957824979,-0.010644270348841287,0.07593817249079253,0.0,470.5045283351752,471.27436079406186,470.36257180189995,470.8737946763773
2.4000000000000017,0.6494182520088007,1.6890478710425334,14.361610495456468,0.1413402305022542,6.278049488699413,0.0,0.7098888365705162,2.114591304007086,6.958774942204189,-0.023505125259664857,0.09208113372619173,0.0,450.60689089838144,451.91560124991565,451.70902896169844,450.6705173638201
2.4600000000000017,0.69205463097924,1.8179878784954129,14.776383418053133,0.14004356079424518,6.283172826134182,0.0,0.7109144823285891,2.183344154446146,6.867543692729931,-0.018069788433727186,0.06660859037583491,0.0,426.6563145213162,424.4814145830481,425.1978987707316,425.66339847920375
2.520000000000002,0.7346742127538884,1.951690444548255,15.190406134295365,0.1388541863346262,0.0041092366038268935,0.0,0.7093336270572983,2.273191601949305,6.9327830095586895,-0.0235820722921199,0.07257046851047531,0.0,473.6745996654127,474.1362076638268,473.85161371241725,473.4276241529819
2.580000000000002,0.7771277144474674,2.090371583871964,15.605632839661588,0.13723789530266295,0.00798781226458889,0.0,0.7054198881712586,2.3493562333530607,6.908246038437753,-0.03467470766995845,0.03990671814387416,0.0,448.74901715763707,446.09173496047805,446.93784550381474,446.0324096395238
